,user_id,sec_uid,username,nickname,avatar,signature,bio_link,follower_count,following_count,heart_count,video_count,digg_count,verified,private_account,seller_account,region
26,6953267641990497285,MS4wLjABAAAAANwRTTb-aav0Y15UQSBV9Fr9wJ8JDlJSNJs45ju_QOqUJD4CYsTGSsh6AOt8Yvqb,jayyy.dev,Him,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dc1017c4c17aef72ac5503accf52dde2~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=OFmp6xFeAfPPPE8F5gJCAL2HMNM%3D,Best 13 year old editor,,287,1080,1007,31,21400,False,False,False,US
27,6698911289995150341,MS4wLjABAAAAM_4NnjU6Fcv7twGGVhVPAbVMhm-F2Mn5y9bVLdERf81iwW_6e2wh3an6-MmoIyL9,tj_wa_tina,TJ 💞💞,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/34f508dbbca50ae3bc6cfdc9b0efd5de~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=TOx%2BKmXxANI%2F0uUtgzPI70azth4%3D,Start Saving,,13200,9987,74100,462,75600,False,False,False,QA
28,7103868891957150726,MS4wLjABAAAAuxUM5l9qtnE7bWDdfuK94PkR6ljmlda7yyW58YfhaZpQywGapKKM8Y_xi_Zt0sJI,piroboom9,🚀🚀🧨🧨,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f62b84f23532f190dd27d8f287b2b2b~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=bNgTWPWK9tONReSYrS0%2FnIbhNms%3D,🧨⚡PIROTECNIA ⚡🧨,,717,891,14200,6,0,False,False,False,ES
29,7127391274151199750,MS4wLjABAAAAogYouDoFvoGXfPEo3uW1XgVCuuzJgVaivGbSXft3A9Q4QAVw8ZkpYFC2stq12rZJ,amir.212z,a,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/81931141c9038e3597469b53844e4c07~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=9Qmc35AQPqJnOEkWaZDId2UB8Zg%3D,,,9,91,0,0,0,False,True,False,FR
30,7221149303313400875,MS4wLjABAAAAymga2A4qVBOePtFzwDqNgh5M8r1iqgj1qHQOOU2_c_gWZnnZ6a_mdAsVx4Bn_fdW,macbook1958,kingmosesdagodd,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7221150593132265515~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=rdeZuRXAbI0zE7LvJWio%2FdUt3d0%3D,,,6,75,0,0,0,False,False,False,US
31,7040924364078629893,MS4wLjABAAAAKa9eul4-5GwdjhdKSf3NcF2iE2pITVjhQ2-cDxO-YkR2eknvH_r3ecqJD2bLOPoO,endi_551,Endi_551,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8b66a160048f0f8e60f025f74e42266~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=K97RKYURmWtYsua0do45nUjoz2k%3D,,,334,1651,0,0,0,False,True,False,AT
32,6633897421284753413,MS4wLjABAAAAtdDXImVx9zwEhA0AUlBmPp69UqD6tfDSkcA4sAi7rrwjwHrIO_euMkDMnupVQTCV,alejandroosh,aaaaa,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7218767368827043845~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=A71LV%2FIVh%2BDZoc%2FTH9XYyCwoyxo%3D,,,3,17,0,0,0,False,False,False,MX
33,7135165746213569542,MS4wLjABAAAA-d3DPDH5r0aC7HFjmHhzH-ViVdeH3yZyNatS5MGYO85bwjxOHKJsAFCo7rdXFm0j,javv_011,Langepriv,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8b520e9eaf2426078c5d9c69cea741d0~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=LC1brGONpTzAfWyfSEylKuGhHII%3D,,,7,159,0,0,0,False,False,False,NL
34,7113108096100090886,MS4wLjABAAAAZKi43cLhr0wQx1rPpetjBprQkwmvGu4wxJqaID989oa7vVV4JHQUhdOro6XrBNIN,yohomie32,Yourhomie,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/529c4a34f205d077c755900c6a415fd3~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=pjO3CI%2FgCYxlDy5DWUr%2BNDWreJI%3D,"Christ is king✝️
🇳🇴",,170,4671,0,0,0,False,False,False,NO
35,7233112070907118598,MS4wLjABAAAACVvFD37GzrnEur2LiFQhBTW2vtLjhsO0mlW1Fz4Eqp16CyXZiiCn2ACoWeA5Rryc,jdjfjddj62,moha00,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7233115717581832197~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=DvtTnCB6t74VNSer6kd0KnhnJbE%3D,,,1,8,0,0,0,False,False,False,DZ
36,6905744761974965249,MS4wLjABAAAA8WwYsHhhSM4EW6lzEl-X07Xij2oOSabZGW6N7tBEevUH____fXIluauGX4SYccHO,polad_190,rustemli_041,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/2d2dfdd821530acad0a9ff0c7832873f.jpeg?x-expires=1684440000&x-signature=%2BQ1RdN%2BS0jgeJl3hGrrKkptFtZk%3D,"ID 5833901320 
30fps
yaş ¹⁵",,529,1447,290,6,0,False,False,False,AZ
37,6992255593264546822,MS4wLjABAAAA7n5SQaiI8LqBOsjwMgp14d1a4nSUCNrUJLHYQHnIu99_GP3RyhOsDMaYEmpqY5Zo,shk6140,shk6140,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/79d2e894773cc36f707fb9400f7d73ae~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=U0W7lkKrdK8PMi6fEw1SaKoSqs0%3D,,,1311,3219,18400,608,0,False,False,False,PK
38,6793313246533485573,MS4wLjABAAAAQkmM4IKnCIxSeZmyEAEvrwFWsn9bVdhW6y9TyhM7V1bR-j_8YiZcrrEcjcaHhmwV,habib_darwesh36,𝓗 𝓓𝓪𝓻𝔀𝓮𝓼𝓱 𝓠𝓪𝔃𝓲,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/4430cd111d1fb3756ab331f1968e1926.jpeg?x-expires=1684440000&x-signature=HjvL3xMYENtVi8IyhLGK7i7oAlw%3D,Afghanistan ❤,,231,1338,1726,72,0,False,False,False,PK
39,7148571656200799278,MS4wLjABAAAATxP6crsPbWedqFwd0RWbxmkc6pXXAxSB7TNCW4wPsxafocfjeJJ1Eiy3ZfdHv6N3,johnlovesmorganwallen,babybuffaloj9,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d2f89a3ebd81866098017e446240c57f~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=PFO8Q%2FTyn%2Begc9ejkrof9%2B2fhLU%3D,I like fishing,,102,3682,162,4,0,False,False,False,US
40,7230344854264431621,MS4wLjABAAAA1t9LP_r_3WfOI1Rd3HxhQMxAN7VaEYtruiyS721hs-7xVrZVPMS7Q8PDkqX5QKDs,shanhussain19,shanhussain668,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7230345285447680005~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=JlUUpMsntTzcnPrcKsGvv4QpzeE%3D,,,57,250,370,18,0,False,False,False,PK
41,6621137743790227462,MS4wLjABAAAA5cn6f6LDFOHW7WCLLXZ6PhGODlGdYzIbDJtRbg7shoTpVTKAtcTpitSmM0My_dOh,aburawaadtirawi,Abu Rawaad Tirawi,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/ed3148e2f7b4d7decc171c92cad8f0ee.jpeg?x-expires=1684440000&x-signature=ozyy4GamLzH%2Bs489TueqmJjS%2BDA%3D,No bio yet,,1303,1210,5351,105,0,False,False,False,IL
42,7222433305013158954,MS4wLjABAAAAEy0GHoXJEG3a2dhPIrmy-qf9qtCgUkP1jetRfwLKOO4oJxZG5s7qAJK5YxtMGpPu,floresricardopanzo8,flores ricardo 558733,https://p16-sign.tiktokcdn-us.com/tiktok-obj-tx/9fcfcf64a6da2faabcfe78d4c7ec93b3~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=cuwQI825KlGmtW0gmQ6jyXa4IOs%3D,,,14,565,21,4,0,False,False,False,US
43,7183309814201205765,MS4wLjABAAAAFFP-Ls7ZV3TfLi1vjz3Sraj6L8Ke_mcL9-4FOIMiivs051MZuzCdYPLx9zG_CIeY,bobjfbffvf,Kfjfbfj,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7183310137690914821~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=ZVWu9q2kRMjpp27Jg3EdDJvT6xg%3D,,,32,2730,0,0,0,False,False,False,NO
44,7145933197288031237,MS4wLjABAAAAA_CDHg9mwA9eADB-se2gTyQ1bV7tgQ0bjtBjTzGfcKK5hQOjqGCDsCeuadp5uL59,wxatr.sha,2222,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/429bfa2c50fb55bc8291d6c29b81ada8~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=5qYPb7k%2B7scrZWXgfx7tV4TR%2BOs%3D,2222,,314,30,620,7,0,False,False,False,IT
45,6714935779515024385,MS4wLjABAAAAu9MN_zK9R7JSKIe7AHH6wCTPVRiK8l3KMDwMcmlflUeSivfUuAo-Ks8bQqnlN3iM,nnnxfl,ssq,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/135ea07a79abd566a4dab0a1291d53de~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=IJjkV5t%2F8i0ResRkoSg0SEgrbbs%3D,,,258,4279,0,0,0,False,False,False,TH
46,6635295959343972357,MS4wLjABAAAAyfrDDgLSbyjIakktK3ER_aWc55SS7ube-0tLk5tQXzbsGQAWYobE2zYsZsHrkcTn,pasquy.simo,™,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/296dbc6e0bafb679fbc7d930c130f1af~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=GoqCsz7%2BqYYpM5aOUatnNOhEnR0%3D,,,162,1651,109,0,0,False,True,False,IT
47,7007446926552056837,MS4wLjABAAAAiio2AhnevmXpCRrE2q6EUw9b0N25cyAMtn4XD0kyEEeaf_QbQF5kQbWXIlqaxB16,touteestbon,Toute est opérationnel,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f810d21c9c7b473ad162e17e494ad214~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=L%2FnstbiyVPlBCjrHgFwtiE15dI8%3D,,,60,249,0,0,0,False,False,False,FR
48,7035379980969657349,MS4wLjABAAAAeBQAC04P8p_2T8AlciyvMXlvlUiuoM-2P-vOU1qMNgI_T-pKHnBFo2MQ27-Q29f2,ardermsonpaul07,Paul Ardermson🇭🇹🇧🇷🇧🇷🇧🇷,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc59c518a2f9a8dd28646a545c0d9660~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=tf2HDRIZpAUgUz%2FzoXeBm%2FYLf2s%3D,,,6293,9821,9559,0,0,False,True,False,BR
49,6887889543442629637,MS4wLjABAAAAkeuBmnep2cj4sdPB9Xu-1vYDPyGLkC22JUBLjTr6wvbK1UEdB_T71BtRYPSX-EB6,el.mohaa5,moha🩶🇲🇦,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cbe00f3b7e029dd90d3e60a6e48b490e~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=azPjKu8VdeKP7BHUiaxsVe9MttI%3D,🇲🇦🤩🏆🧠🥊,,364,106,340,4,0,False,False,False,ES
50,7211886216521237510,MS4wLjABAAAAFxlXO414_UJc4iG92xCpOh-Yf_sgf1wAywX_ACBe7T_R93T3uOwiqaJF7w8O8mHh,lanesmiley2,#1glizzie,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0fe4e3efbab8f99e0cc541f6b2a99f5a~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=yMVD4PfeLnPvyGoggTeWDhGcq%2BA%3D,"Likes games,cool",,89,644,46,9,0,False,False,False,CA
51,7006721201028776965,MS4wLjABAAAAdR-JfLS4s17RJZL8Ks0U_pSyNpNV7N89iG4UwwsZapGQ_SVzj_PhqJXELmMif1Ez,theluvlyrubi,꒰⑅ᵕ༚ᵕ꒱˖♡,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/99647d00e337b95b7b744a0a4fdb7153~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=JtFlucJjUAUuFxbHc82BXq86c5w%3D,,,1164,548,14600,0,0,False,True,False,MX
52,6809672015130723333,MS4wLjABAAAACx7y0ViAw8yR7sVLkt3S6nN132RR21YA7S53A5Y7j8GpsPV4DFGmS38J3X6Ccx0F,hooversama,Hoover,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7ac39e0aff2b75a4bc5b817f8aa8bc4~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=ZW%2BECXqKlwmhZ8PZPPl9RZTG6Bo%3D,Merci pour les 12900 abonnés !!! Go les 15000 ❤🔥,,12800,3430,489300,614,0,False,False,False,FR
53,7149102356184499206,MS4wLjABAAAAfZnfKajz-222BjASFfkS1zJB8PBvY8TSs_7RjJ8gYHvCcN2fHsOuqnAHNJJkq0_3,saif___khan3,Saif__Khan👍,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cbf0d787bb9ad1f2dce240e4839654b6~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=WpxsOEJ15YOCi%2BGhLpemgbgNlCM%3D,"Fan of tyson 🥊
Boxer",https://www.facebook.com/profile.php?id=100014947541288&mibextid=ZbWKwL,8067,141,6458,47,0,False,False,False,PK
54,7025360685816497158,MS4wLjABAAAARC-KSD2u1R1wy2vU8No_s0qICYy2Q39SAW8Wn9z3WYQWM8_lwAYtnG9pTjHwbaOv,amrohbibi,Amro Hbibi,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78ead192ffb3592e94d16a472da81fa9~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=ESFoAJv4uW%2F2%2BQk7lEmq05AYwHM%3D,,,26,44,0,0,0,False,False,False,TN
55,7184647061995619333,MS4wLjABAAAAXZUd_hhkRNEl3DGbzhXcq4AF6tyYwNNsjF5OVNDC3JMiBXTH-lNgfLAkhWhLZZf0,_mr_affi,MR_AFFi,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/84853a8e3807218c1e2cbe81c7b7c615~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=KGpGwEvg1tgZsoWex9ggKXrxQfM%3D,🥰I_AM ALWAYS PLAYING PUBGMOBILE🥰,,42,271,272,47,0,False,False,False,PK
56,7032153671963280411,MS4wLjABAAAA4BZ_acqzXg0JSe77PuqDEw24ImwYdDcRzUaqyUFfGP-mjdQHATWsuswx18FVJ56i,zuborazsohel,Zuboraz,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/b70de2fa8aff3618b328a26b3021c5f5.jpeg?x-expires=1684440000&x-signature=HtsAzOgiDBjvE%2Bmk3B%2F7GovgV8k%3D,"🔥চাটগাঁইয়া নবাব🔥
From Bangladesh 
live In Ctg 
HBD 20/12/1992
#Ctgtiger",,605,433,4055,73,1131,False,False,False,BD
57,6915056969800254470,MS4wLjABAAAA3VLDMcxzuQv6WUTrTgmL3Jpa76bjVIAtjdWrC2Jbni40mWRgswuk00BtDBDLhVqQ,karnacheto.com,Venko,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a3fdb957a2d8e54ed4f4f3463d617184~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=JwRBN7Xss6KHwlMUIqbOesGKZNw%3D,,,753,1154,264,20,0,False,False,False,BG
58,7102169908889732102,MS4wLjABAAAANabFIJRVDTiC9RUXC_j5mUIBOBeInAlW7VUEGupTrD56KYfNEJcYG0c323VGnzAy,carlotaaaqs,Carlotaaa,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2377220a11535df9195d34e4c93fa151~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=Ri9AKy4iwo9NQ%2FIad8JAW64%2Fom0%3D,Ig: carla_qs19,,25,208,190,0,0,False,False,False,CL
59,7209013206060450822,MS4wLjABAAAACvFD96aC4qY6ZTuGLhRTjKTminB0_Z9m1oKodsJNqkwIaiTe09EPTBdgIzednnbP,user_davcalion,Mother_of_Dragons,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/19b3bd601dc6338e7c4f3c135f491de7.jpeg?x-expires=1684440000&x-signature=Dm4IVfrG8lPprbtus5zS9caALQc%3D,хз что писать 😳😅,,77,410,692,47,0,False,False,False,US
60,6991206505467347974,MS4wLjABAAAAsioa-U8sIsHTvLoP6ZSp2al0BM4Y2x90MUlaefARzFvr_GIX_UvuVYqLHnlRtOCW,delacruzmiguel681,delacruzmiguel681,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7005991812095541253~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=w%2Fhr7uh67LJHi%2BdmmgrbjK7KG1U%3D,,,32,157,77,8,0,False,False,False,US
61,6904971320192697345,MS4wLjABAAAA1fica1EjpSX0dgujuugYRW7IMuVPVU5mA9qP9LFckmZ4wO1VnoJzmWS_CClxoiI4,cznburak4387,@CiHaN-beg-xd_21,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24590eeac66e01e12d3bd65f2fc12008~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=MrAA2SxcAfK%2FYTTFl4QE7nqqrOw%3D,👆👆👆dünyanın en ünlü isimleri yukarda takip ediliyor,,2229,170,614,12,6582,False,False,False,TR
62,6706044448217793542,MS4wLjABAAAA29A-ErFurnNaR2hn56lSLSepCpirYSWoDo_rXFTrv2Uiub93L3WM17dXZgrwb_hR,baran_0444,BaRaN,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/113de73b118dd9f931858623ab128c26~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=Obnfy0177WiAGmV6gopgCDPEddw%3D,🇹🇷,,49,36,0,0,0,False,False,False,TR
63,7018135678425203718,MS4wLjABAAAAQOnC_v-0Y_idKeVcXvUG1rZmuBcRg_0QE6wZnMInwVQMpBTXnezV__LoCswYLYQ0,zeeshan_baloch095,sad boy💔,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17fcb140865a84ad1b1f8aa71da3b193~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=RfqglSUsGvoO3lubFHBZ3qsAH5I%3D,"وه مجھے ہر خوشی کے موقع پر
یاد آ کر ________ اداس کرتا ھے💔😣🥀💯",,1095,396,248,13,0,False,False,False,PK
64,7211321717204993029,MS4wLjABAAAA_TNqFf7t_yE-xtX82wzWtiuKy2-WIU8eTM6urWuOMulFLEYSOayzgNx1IjfmCfdv,user6100190349198,srbernal14,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6e36e677c66d6f230d5d909e7baca9d4~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=x6WXFdTtNOAuOo8tV7aEycnoZCo%3D,,,6,33,0,0,0,False,False,False,CO
65,7154819392152470555,MS4wLjABAAAAuHebgo0Hiqio-ZsLMXb2XrJSnVk7YYvJRmNYwgHsgrfROdKyipwNdMs32fxd63yf,adnankhanjaan14,ADNAN....JAAN..😘,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0455b3817915e74cd22070126cc1d18b~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=iP1%2FYnPfAbkfAR15uRBdkQinjKQ%3D,دل دکھانے اتے ہیں اور  لوگ بھی  پر جو لذت  غم میں وہ  کیاں خان  صاحب 😔🍁🥀,khan,21600,110,240100,45,0,False,False,False,PK
66,7183109791412454442,MS4wLjABAAAAKYtop9q3zlv8gnGEFAX1qcuQDSQ36a3mMys7QMhV6WTyThMwaLzs33blqGs4wMLg,exvinity808,torrance079,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fe50138d3f9372ebdae4594db4713e2c~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=vRqyL1wPLSpWa2PxGvaCAASbtZc%3D,,,33,151,235,47,0,False,False,False,US
67,6999284703204475909,MS4wLjABAAAAMCOPJA-a3qDppYaFJJgaTfzdtYeAJhmkddBs7u40Zg53ss6h98cdGDOeG2ZHR7tD,1.1.1_t,1.1.1,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/3d6491cb0d96aa6b79ce0e0ab680d053.jpeg?x-expires=1684440000&x-signature=RK%2Fwd6sIaZiSO5bEbePD6hXDdwI%3D,,,124,4615,0,0,0,False,False,False,LV
68,7008845838194607109,MS4wLjABAAAAwGbRAxvt9gqW6JNiJfzzgdVZPPVUF1Uyzc6xRFVJprIXiaTLQ67ZkXN08gpWQTTW,rikuperkkio,▫️,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78f4ed9c7247cfc7421ebaaa015a8daf~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=pg3mu1pSUB591oSYdfvDnE88%2FXA%3D,▫️,,16700,6803,692,1,0,False,False,False,FI
69,7077707951864169518,MS4wLjABAAAANALIqD80rBWmHAYT283DHWupvMpnE1grz7PqMv357fVD-s96SM6t5WvVzp4Tld99,anabellalleshi571,Anabella🇦🇱,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e985157d9ec769c5ddf4bb8fefca191~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=%2FeenMNFSpfFZQFV1RnEqrJdTIOg%3D,"Main: @anabella_lleshi7 
Snap: anabella_lleshi
NY",,297,1918,0,0,0,False,False,False,US
70,6956629761196934149,MS4wLjABAAAAAXk5mumMbj-ZvDk17oL0wbdwff_269EbZnxi9Ofdb7HoMEri0vUv1Ezv3t2Kla-N,bigman8911,Nobody,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4ac510a29fbe79c54450836d0b575cdf~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=cc1wrOWTxmW4SFym0ERZzIJ5ftw%3D,"God✝️
Soccer⚽️
Other account
Mr_buckley8911",,382,3486,441,57,0,False,False,False,US
71,7228263716819010565,MS4wLjABAAAAGCF3lO9Ipx11NpqEE5oFYJxrb_EEYJCP-2Te2HhaIOcrDqqwxTV5E9UV0wv6AQHH,santiagoaldaco62,santiagoaldaco62,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7228263841875820549~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=%2BhJX%2B%2BZFaCGzB2zjfPn7wYupFLw%3D,,,0,4,0,0,0,False,False,False,MX
72,6649023050875109382,MS4wLjABAAAA-s0il3OPjpeavzKBHUUH0QCibLN_TPtYXF_EcOYsvNdgYHspp6Y85SOjsLvc_NQk,samymajbry,sa my,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01b235f1392bf264393917be6766fc7f~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=Qb5C3lU8xoMmreM3vHTM3iAZMdw%3D,,,772,3419,198,14,2745,False,False,False,TN
73,7146251455379866629,MS4wLjABAAAAhNRiDmHIecFPwhtXB91dqLFwaI_gYd_KudkoQPCfz6ODVcklD0ahPNOP65DQnLpQ,houssamrhazali4,houssamrhazali4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7146668459793842182~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=a4ARAEQQNydrWmJ%2FTyf1%2FKABUV4%3D,,,0,70,0,0,0,False,False,False,MA
74,6939250606583186438,MS4wLjABAAAAw3OgFTIXnRCNTcrx9aD7czNnHLAeU04EERzO783GC_Vjz8nr2qZUdVDa7nlrUm4Y,foxsey4,user560523300272,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/86cc9a4724c077d35909a0b0badd083a~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=wEOCSoWymOI%2BIfk%2F48jESRLRLw0%3D,,,1734,327,12400,164,0,False,False,False,IT
75,6606463482383941638,MS4wLjABAAAA4ZpMUB9cRgMJdHQGweXE2WBeG1qebL4sRnRpF6hJR5-s_sOo09L0_qfGAe3dMGJy,sametbegi13,BEGİCAN,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f953ff831eb7237abd1bc8cf00b72b3a~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=LMcemr9ZmTtj27cOi9Ajr81kDdw%3D,Öyle işte,,1602,63,19300,153,0,False,False,False,TR
76,6847701671155205126,MS4wLjABAAAAK-bA4guxV39cOMkhJ8DPYRbAl_Av0qbcGYOmrlb5iXqEyhmp5alSvzlzUaQvNyDg,marcelo_sevla,Marcelo,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6f043b43c82dab456435e289a7b411a~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=SVLZXCd63%2FZN8BFNSNUyvLKHgmU%3D,seja bem vindo para me seguir 😀,,1142,159,867,37,0,False,False,False,BR
77,7232323342433502235,MS4wLjABAAAAqhR8nnMHoGLiVfwHcNF2TD4A-KU7LK48rkFLKUHOmnUoqtMvOD4siozlpq5wzP3W,elalii9,Ali,https://p77-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/63ab22d53fe1a46219e6aac6fd4356ac~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=f8mWkSES4HtrAXeixNuBPWIVUsE%3D,,,2,35,0,0,0,False,False,False,ES
